id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
4132,22194,2025-06-26,5959.84,No Especificado,estado_invalido
4135,1573,2025-09-28,9402.48,No Especificado,estado_invalido
4136,5828,2025-10-16,,No Especificado,montoSiniestro_invalido;estado_invalido
4138,3535,2025-04-11,6194.66,No Especificado,estado_invalido
4140,15109,2025-08-09,,No Especificado,montoSiniestro_invalido;estado_invalido
4142,4738,2026-01-30,6724.5,No Especificado,estado_invalido
4144,3466,2025-12-12,,No Especificado,montoSiniestro_invalido;estado_invalido
4146,18675,2025-04-19,4209.24,No Especificado,estado_invalido
4147,17676,2026-01-18,,No Especificado,montoSiniestro_invalido;estado_invalido
4150,25748,2025-08-16,,No Especificado,montoSiniestro_invalido;estado_invalido
4155,22871,2025-08-22,5204.25,No Especificado,estado_invalido
4156,19213,2026-02-11,,Abierto,montoSiniestro_invalido
4157,23912,2025-01-18,1619.19,No Especificado,estado_invalido
4158,15553,2025-08-11,4375.85,No Especificado,estado_invalido
4159,24415,2025-02-23,7808.66,No Especificado,estado_invalido
4165,7239,2025-03-15,,No Especificado,montoSiniestro_invalido;estado_invalido
4166,14145,2026-01-20,,Rechazado,montoSiniestro_invalido
4168,1313,2025-06-10,9095.81,No Especificado,estado_invalido
4170,18400,2025-10-05,,Rechazado,montoSiniestro_invalido
4173,22521,2025-07-29,7042.02,No Especificado,estado_invalido
4177,17744,2026-01-19,,Abierto,montoSiniestro_invalido
4181,23084,2025-06-08,598.46,No Especificado,estado_invalido
4182,17074,2025-10-08,,Abierto,montoSiniestro_invalido
4183,13358,2025-11-11,6489.87,No Especificado,estado_invalido
4185,12143,2026-01-13,7220.0,No Especificado,estado_invalido
4188,8532,2026-02-22,,Rechazado,montoSiniestro_invalido
4189,6200,2025-12-30,4735.41,No Especificado,estado_invalido
4191,14049,2025-12-07,12056.6,No Especificado,estado_invalido
4193,25503,2025-08-11,,No Especificado,montoSiniestro_invalido;estado_invalido
4196,21257,2025-07-18,,Cerrado,montoSiniestro_invalido
4198,18622,2025-11-20,,No Especificado,montoSiniestro_invalido;estado_invalido
4199,10023,2025-07-17,12320.12,No Especificado,estado_invalido
4201,185,2025-02-23,,Abierto,montoSiniestro_invalido
4202,5826,2025-02-18,1738.61,No Especificado,estado_invalido
4204,12576,2025-02-19,,Abierto,montoSiniestro_invalido
4207,18106,2025-11-27,6687.19,No Especificado,estado_invalido
4211,22179,2026-09-02,3176.21,No Especificado,estado_invalido
4212,4533,2025-05-11,2152.46,No Especificado,estado_invalido
4214,5744,2025-08-22,9169.16,No Especificado,estado_invalido
4216,12781,2025-05-20,6012.5,No Especificado,estado_invalido
4217,7882,2025-01-08,,No Especificado,montoSiniestro_invalido;estado_invalido
4220,13370,2025-03-27,,Abierto,montoSiniestro_invalido
4225,1403,2025-02-25,316.2,No Especificado,estado_invalido
4226,21250,2025-04-04,,Rechazado,montoSiniestro_invalido
4228,19860,2025-11-19,,Cerrado,montoSiniestro_invalido
4231,5166,2025-05-14,,Cerrado,montoSiniestro_invalido
4232,6139,2025-05-14,8359.11,No Especificado,estado_invalido
4233,3473,2025-01-28,1270.75,No Especificado,estado_invalido
4234,18871,2026-01-13,,Rechazado,montoSiniestro_invalido
4236,23353,2025-02-17,9432.99,No Especificado,estado_invalido
4239,1406,2025-12-01,,Abierto,montoSiniestro_invalido
4244,21575,2025-07-16,,Cerrado,montoSiniestro_invalido
4245,19602,2025-03-28,,Abierto,montoSiniestro_invalido
4246,2192,2025-03-02,,No Especificado,montoSiniestro_invalido;estado_invalido
4249,12741,2025-04-07,,Cerrado,montoSiniestro_invalido
4255,14402,2026-12-01,9885.72,No Especificado,estado_invalido
4259,14200,2025-03-30,,No Especificado,montoSiniestro_invalido;estado_invalido
4261,11066,2025-06-11,9563.62,No Especificado,estado_invalido
4262,4313,2025-05-31,8478.44,No Especificado,estado_invalido
4263,18580,2025-02-23,4025.48,No Especificado,estado_invalido
4265,703,2025-02-06,12384.06,No Especificado,estado_invalido
4266,5447,2025-07-19,7272.89,No Especificado,estado_invalido
4268,18469,2026-01-23,14950.94,No Especificado,estado_invalido
4269,1614,2025-05-26,,No Especificado,montoSiniestro_invalido;estado_invalido
4272,24316,2025-12-01,8963.16,No Especificado,estado_invalido
4273,4049,2025-04-18,4785.95,No Especificado,estado_invalido
4277,23332,2025-07-03,11557.57,No Especificado,estado_invalido
4281,7669,2025-07-15,,Abierto,montoSiniestro_invalido
4285,8925,2025-08-24,,Abierto,montoSiniestro_invalido
4286,24218,2026-01-28,14185.66,No Especificado,estado_invalido
4287,5211,2025-07-27,,Abierto,montoSiniestro_invalido
4288,24612,2025-06-20,,Abierto,montoSiniestro_invalido
4291,22778,2026-08-01,,Cerrado,montoSiniestro_invalido
4295,7853,2025-11-21,7470.14,No Especificado,estado_invalido
4296,11409,2026-01-25,,Rechazado,montoSiniestro_invalido
4298,19354,2025-09-03,2077.99,No Especificado,estado_invalido
4299,16410,2025-12-16,9387.98,No Especificado,estado_invalido
4300,21444,2025-03-01,3091.32,No Especificado,estado_invalido
4302,19811,2025-01-26,,Cerrado,montoSiniestro_invalido
4303,23535,2025-04-14,1648.0,No Especificado,estado_invalido
4305,6276,2025-12-06,,Abierto,montoSiniestro_invalido
4306,23988,2025-05-21,3954.87,No Especificado,estado_invalido
4307,8802,2025-02-14,2341.93,No Especificado,estado_invalido
4310,21328,2025-01-29,,No Especificado,montoSiniestro_invalido;estado_invalido
4312,1944,2025-04-06,5478.38,No Especificado,estado_invalido
4313,4327,2025-10-01,9522.07,No Especificado,estado_invalido
4315,6242,2025-11-15,14884.81,No Especificado,estado_invalido
4317,1829,2025-12-22,,Cerrado,montoSiniestro_invalido
4318,5740,2025-05-14,9834.32,No Especificado,estado_invalido
4320,14536,2025-10-29,,Abierto,montoSiniestro_invalido
4321,4849,2025-09-15,5788.09,No Especificado,estado_invalido
4322,5776,2025-05-03,,Abierto,montoSiniestro_invalido
4325,14934,2025-10-23,,Abierto,montoSiniestro_invalido
4327,15861,2025-01-07,430.7,No Especificado,estado_invalido
4328,16628,2025-07-05,9861.67,No Especificado,estado_invalido
4336,16399,2025-07-11,,Rechazado,montoSiniestro_invalido
4339,7133,2025-03-18,,Cerrado,montoSiniestro_invalido
4341,6381,2025-02-14,,No Especificado,montoSiniestro_invalido;estado_invalido
4343,15786,2025-06-27,986.29,No Especificado,estado_invalido
4346,13017,2026-04-01,5474.39,No Especificado,estado_invalido
4347,15660,2025-08-31,12039.64,No Especificado,estado_invalido
4348,20438,2026-02-24,255.59,No Especificado,estado_invalido
4349,10458,2025-03-31,,No Especificado,montoSiniestro_invalido;estado_invalido
4350,6656,2025-05-15,,Rechazado,montoSiniestro_invalido
4351,18364,2025-08-25,5709.23,No Especificado,estado_invalido
4353,4878,2025-03-14,,Cerrado,montoSiniestro_invalido
4354,5163,2025-04-11,9295.32,No Especificado,estado_invalido
4356,9946,2025-09-11,12657.53,No Especificado,estado_invalido
4362,14305,2025-01-02,449.46,No Especificado,estado_invalido
4363,18407,2025-12-08,,Cerrado,montoSiniestro_invalido
4368,8084,2025-12-30,227.18,No Especificado,estado_invalido
4370,21724,2025-12-22,,Rechazado,montoSiniestro_invalido
4372,16537,2026-02-18,,Abierto,montoSiniestro_invalido
4376,4985,2025-12-26,,No Especificado,montoSiniestro_invalido;estado_invalido
4378,21246,2025-07-18,,Cerrado,montoSiniestro_invalido
4386,25828,2025-03-07,,Rechazado,montoSiniestro_invalido
4387,17814,2025-08-10,,No Especificado,montoSiniestro_invalido;estado_invalido
4390,11853,2025-11-04,,No Especificado,montoSiniestro_invalido;estado_invalido
4391,24091,2025-12-03,,Abierto,montoSiniestro_invalido
4394,12753,2025-01-26,7349.74,No Especificado,estado_invalido
4395,10215,2025-03-29,8490.51,No Especificado,estado_invalido
4396,23780,2025-12-12,,Abierto,montoSiniestro_invalido
4397,15752,2025-12-04,10805.1,No Especificado,estado_invalido
4401,11595,2025-03-09,,Cerrado,montoSiniestro_invalido
4406,25582,2026-01-01,14505.76,No Especificado,estado_invalido
4408,21903,2025-12-10,,No Especificado,montoSiniestro_invalido;estado_invalido
4409,8082,2025-06-07,-12646.94,No Especificado,estado_invalido
4411,19896,2025-12-25,,No Especificado,montoSiniestro_invalido;estado_invalido
4416,7323,2025-12-31,,Cerrado,montoSiniestro_invalido
4417,3083,2025-06-30,3389.56,No Especificado,estado_invalido
4418,12601,2025-07-16,188.77,No Especificado,estado_invalido
4423,20516,2025-09-09,,No Especificado,montoSiniestro_invalido;estado_invalido
4425,16601,2025-12-25,3176.43,No Especificado,estado_invalido
4427,19966,2025-01-07,,Rechazado,montoSiniestro_invalido
4428,23407,2025-09-09,6736.28,No Especificado,estado_invalido
4430,13574,2025-07-30,,Rechazado,montoSiniestro_invalido
4432,19313,2025-04-13,,Cerrado,montoSiniestro_invalido
4433,1044,2026-02-22,770.81,No Especificado,estado_invalido
4434,14108,2025-10-17,4006.14,No Especificado,estado_invalido
4435,9358,2025-04-26,,Rechazado,montoSiniestro_invalido
4436,7863,2025-05-29,7145.83,No Especificado,estado_invalido
4441,22667,2025-09-29,2315.32,No Especificado,estado_invalido
4442,15701,2025-12-25,1926.98,No Especificado,estado_invalido
4444,1176,2026-02-02,,Cerrado,montoSiniestro_invalido
4448,11156,2025-06-08,4367.45,No Especificado,estado_invalido
4453,15000,2025-10-19,1424.11,No Especificado,estado_invalido
4459,2861,2025-03-19,13227.44,No Especificado,estado_invalido
4460,5984,2025-11-30,,Cerrado,montoSiniestro_invalido
4463,6612,2025-10-03,14421.4,No Especificado,estado_invalido
4464,10527,2025-06-28,,No Especificado,montoSiniestro_invalido;estado_invalido
4465,6580,2025-04-23,5471.71,No Especificado,estado_invalido
4467,6052,2025-05-11,8873.95,No Especificado,estado_invalido
4469,13487,2026-02-05,12767.08,No Especificado,estado_invalido
4470,11277,2026-01-17,8693.71,No Especificado,estado_invalido
4473,9227,2025-09-09,1585.15,No Especificado,estado_invalido
4480,15144,2025-07-06,4008.01,No Especificado,estado_invalido
4482,8080,2025-05-02,10298.79,No Especificado,estado_invalido
4486,17879,2025-06-18,7142.66,No Especificado,estado_invalido
4487,17751,2025-09-06,,Cerrado,montoSiniestro_invalido
4488,17432,2025-12-14,6045.18,No Especificado,estado_invalido
4490,14892,2025-08-17,,Cerrado,montoSiniestro_invalido
4491,3845,2025-04-21,13337.06,No Especificado,estado_invalido
4494,14612,2025-02-16,1756.64,No Especificado,estado_invalido
4496,5574,2025-04-19,7123.41,No Especificado,estado_invalido
4498,16975,2025-06-25,3166.6,No Especificado,estado_invalido
4500,22220,2025-08-31,,No Especificado,montoSiniestro_invalido;estado_invalido
4501,21736,2025-08-23,12466.51,No Especificado,estado_invalido
4503,20163,2025-02-21,6793.57,No Especificado,estado_invalido
4504,17235,2025-07-02,,Cerrado,montoSiniestro_invalido
4506,9179,2026-11-02,,No Especificado,montoSiniestro_invalido;estado_invalido
4514,22198,2025-10-30,1454.97,No Especificado,estado_invalido
4515,8925,2025-08-24,,Abierto,montoSiniestro_invalido
4516,21581,2025-01-01,13247.47,No Especificado,estado_invalido
4518,16114,2025-01-18,,Abierto,montoSiniestro_invalido
4522,4758,2025-09-11,-1173.6,No Especificado,estado_invalido
4524,17879,2025-06-18,7142.66,No Especificado,estado_invalido
4525,17658,2025-09-06,,No Especificado,montoSiniestro_invalido;estado_invalido
4527,20455,2026-01-15,,Abierto,montoSiniestro_invalido
4530,23938,2025-12-15,,Cerrado,montoSiniestro_invalido
4531,18194,2025-12-30,2757.05,No Especificado,estado_invalido
4532,10760,2025-03-09,14910.95,No Especificado,estado_invalido
4533,6007,2025-10-15,,Abierto,montoSiniestro_invalido
4536,3145,2025-08-11,2935.1,No Especificado,estado_invalido
4541,8316,2025-09-10,,Cerrado,montoSiniestro_invalido
4542,19676,2025-03-06,,No Especificado,montoSiniestro_invalido;estado_invalido
4545,11966,2025-12-22,9243.01,No Especificado,estado_invalido
4551,23121,2026-02-08,,No Especificado,montoSiniestro_invalido;estado_invalido
4552,18789,2025-04-27,,Abierto,montoSiniestro_invalido
4553,16274,2026-05-02,,No Especificado,montoSiniestro_invalido;estado_invalido
4555,18230,2025-04-08,3242.03,No Especificado,estado_invalido
4556,5828,2025-10-16,,No Especificado,montoSiniestro_invalido;estado_invalido
4558,16785,2025-04-14,,Abierto,montoSiniestro_invalido
4559,17498,2025-08-25,,No Especificado,montoSiniestro_invalido;estado_invalido
4560,22453,2025-10-26,14097.2,No Especificado,estado_invalido
4561,21219,2025-03-07,4325.25,No Especificado,estado_invalido
4563,10537,2025-06-29,,Abierto,montoSiniestro_invalido
4564,17977,2025-02-27,1926.12,No Especificado,estado_invalido
4565,3284,2026-02-11,1771.01,No Especificado,estado_invalido
4574,22481,2025-03-30,,Cerrado,montoSiniestro_invalido
4576,15660,2025-08-31,12039.64,No Especificado,estado_invalido
4578,18230,2025-04-08,3242.03,No Especificado,estado_invalido
4579,9596,2025-07-24,-6745.26,No Especificado,estado_invalido
4581,13062,2025-08-16,,No Especificado,montoSiniestro_invalido;estado_invalido
4583,11461,2025-04-12,6798.23,No Especificado,estado_invalido
4586,13535,2026-01-21,,Cerrado,montoSiniestro_invalido
4594,5951,2026-01-19,,Abierto,montoSiniestro_invalido
4595,19811,2025-09-01,,Abierto,montoSiniestro_invalido
4596,9774,2025-10-05,,Rechazado,montoSiniestro_invalido
4597,25535,2025-04-22,,Cerrado,montoSiniestro_invalido
4598,6093,2025-01-29,,Rechazado,montoSiniestro_invalido
4601,8973,2025-09-17,169.84,No Especificado,estado_invalido
4602,14699,2025-05-16,,Cerrado,montoSiniestro_invalido
4603,21903,2025-12-10,,No Especificado,montoSiniestro_invalido;estado_invalido
4604,21752,2026-02-24,,Cerrado,montoSiniestro_invalido
4606,17248,2025-07-02,11834.59,No Especificado,estado_invalido
4610,10983,2025-01-19,,No Especificado,montoSiniestro_invalido;estado_invalido
4611,22410,2025-02-21,,No Especificado,montoSiniestro_invalido;estado_invalido
4614,17643,2025-02-10,,Cerrado,montoSiniestro_invalido
4615,3466,2025-12-12,,No Especificado,montoSiniestro_invalido;estado_invalido
4616,12223,2025-09-19,5806.47,No Especificado,estado_invalido
4618,10239,2025-10-26,,Abierto,montoSiniestro_invalido
4619,18897,2025-12-29,354.26,No Especificado,estado_invalido
