id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
1401,2025-02-18,1351,33,9,12,428.87,36.21,15756.82
1403,2025-04-22,2519,72,11,3,256.18,19.32,20337.04
1405,2025-09-03,2016,11,4,5,219.22,25.84,13789.77
1406,2026-02-02,1879,18,10,12,1463.65,358.41,278056.34
1408,2026-01-19,459,67,3,12,157.19,8.24,22136.77
1410,2025-09-13,2934,80,8,9,1120.76,277.51,92953.74
1415,2025-01-28,1233,41,4,9,1915.98,303.78,175729.03
1423,2025-08-25,396,60,2,3,178.38,29.99,34629.66
1427,2025-08-29,1504,48,12,8,1086.03,225.05,77814.53
1434,2025-11-01,2527,45,1,9,819.49,66.21,122538.47
1437,2025-04-07,1596,45,2,9,1096.26,225.81,43834.5
1439,2025-04-27,2082,46,9,1,102.68,17.91,12936.08
1441,2025-05-31,2534,73,7,2,1445.84,213.21,216713.52
1443,2025-10-03,3722,5,15,6,261.13,31.77,46155.01
1449,2025-05-01,31,24,9,5,160.0,12.62,17670.8
1452,2025-04-26,113,7,14,6,815.37,41.87,111518.63
1453,2025-02-08,1617,48,14,7,893.89,54.58,176417.35
1454,2025-09-06,2203,74,4,8,1167.22,284.19,145966.4
1461,2026-02-18,469,45,11,11,1966.06,428.62,377346.56
1466,2025-09-17,1186,61,4,5,648.1,159.18,80348.11
1468,2025-06-05,62,68,8,5,921.62,51.17,93353.0
1471,2025-06-05,1254,42,4,4,1009.9,244.47,173467.21
1475,2025-08-28,2923,22,4,11,1776.48,2341.78,228713.76
1480,2025-03-22,1914,33,15,1,1416.28,96.23,195234.95
1487,2025-02-02,2008,26,11,5,1590.02,213.06,275026.83
1491,2026-01-28,322,16,11,6,1535.03,107.58,80051.88
1493,2025-12-27,2246,13,6,5,714.43,55.39,138645.09
1495,2025-10-19,2341,78,10,4,1352.37,324.76,270128.26
1496,2025-03-30,961,11,10,12,1341.17,76.75,96608.63
1502,2025-12-01,2353,80,10,2,668.08,1103.19,49676.44
1505,2025-09-28,3550,44,13,11,412.2,86.03,78513.03
1511,2025-12-21,2329,16,4,2,743.78,93.86,60745.33
1513,2025-12-31,1048,77,14,7,742.81,102.23,57011.52
1514,2025-08-10,1182,12,3,4,1862.78,445.3,284734.85
1540,2025-05-22,1474,1,1,5,252.79,31.04,35388.48
1542,2025-09-29,1268,67,15,2,1048.18,164.47,129279.17
1545,2025-02-21,2858,70,13,6,1584.03,261.67,271843.07
1546,2025-12-22,1871,12,14,3,1671.82,189.79,322752.21
1551,2025-01-05,2315,2,5,1,142.51,21.09,23711.21
1555,2025-03-06,2758,24,12,7,1264.43,153.63,87209.52
1558,2025-01-12,415,31,5,10,1640.33,341.1,286275.93
1562,2025-08-17,1718,9,8,1,1213.55,151.02,44514.39
1563,2025-01-30,2975,77,1,3,1077.01,128.48,168507.88
1565,2025-02-28,1848,41,9,10,398.8,93.4,23202.3
1569,2025-08-18,2326,31,5,7,1099.41,82.99,151116.55
1574,2025-11-18,2523,65,11,8,1265.88,197.89,214633.24
1575,2025-11-09,58,45,10,4,1247.46,177.92,48979.14
1581,2025-11-11,2975,4,10,1,790.22,186.49,19800.85
1584,2025-04-18,1570,114,5,1,683.18,148.96,101598.73
1585,2025-02-09,2517,7,13,1,451.0,36.84,67905.76
1586,2025-12-05,2179,40,7,5,1993.25,187.06,318442.34
1589,2025-09-02,2226,16,5,2,298.83,61.29,23718.92
1596,2025-03-07,226,46,4,3,1512.11,88.46,189858.6
1598,2025-10-18,181,51,7,6,163.66,21.37,18911.5
1599,2025-05-03,1427,7,3,12,645.48,144.64,14723.26
1603,2025-05-18,1350,6,2,6,588.09,84.77,54619.7
1604,2025-11-03,354,16,9,7,367.22,72.1,40366.29
1606,2026-01-31,1387,59,6,2,1896.52,175.23,211678.11
1609,2025-07-25,182,45,5,12,1661.14,244.65,88192.82
1610,2026-01-02,2980,77,10,12,1247.59,62.45,181067.31
1612,2025-04-12,2831,49,4,2,1917.65,317.66,377294.16
1617,2025-02-14,2012,58,11,2,282.45,26.88,7858.54
1623,2025-03-02,1578,74,14,10,1751.0,342.74,343292.76
1624,2025-10-03,1738,48,14,10,927.34,169.45,71920.47
1625,2025-06-12,140,53,9,3,424.68,83.32,68144.81
1626,2025-10-15,2049,52,14,6,925.15,128.92,125875.46
1631,2025-03-14,2586,51,8,3,568.69,85.92,50214.54
1633,2025-10-09,2738,3,3,3,203.6,14.44,24420.97
1635,2026-11-02,1236,80,2,6,1328.97,174.41,32202.48
1644,2025-10-17,504,32,12,4,754.68,50.16,65809.17
1649,2025-12-08,2999,5,7,12,677.39,136.24,39997.76
1650,2025-10-23,2406,48,6,1,1519.31,274.11,195476.31
1654,2026-01-28,591,26,11,6,1373.54,203.59,47744.18
1656,2026-02-08,2509,33,15,4,379.23,78.87,23423.44
1659,2025-02-22,1811,15,6,10,1801.22,174.61,131895.02
1660,2025-11-05,2359,55,9,5,1066.22,96.76,167197.38
1665,2025-11-16,606,50,6,11,1182.28,86.92,67333.21
1666,2026-01-27,3,12,10,9,163.28,11.99,6425.76
1669,2025-09-26,192,78,15,2,115.25,5.89,14473.14
1670,2025-10-29,690,50,13,7,611.72,123.84,104283.13
1675,2025-03-01,678,57,8,7,242.08,29.66,8997.29
1677,2025-11-01,1602,9,5,10,1714.83,296.76,333800.86
1683,2025-04-20,829,17,11,11,1818.85,109.69,142549.06
1685,2025-12-18,437,66,5,9,1870.58,410.98,117463.94
1686,2025-09-24,1913,9,7,7,428.51,73.83,64001.48
1689,2025-12-08,1591,75,13,12,784.79,93.21,73751.2
1691,2025-02-16,1649,50,5,4,1976.69,360.58,108066.89
1693,2025-01-25,2599,15,12,2,1022.39,206.41,148052.79
1696,2025-12-30,1785,46,8,8,1598.99,180.51,93382.46
1700,2026-09-02,2373,11,5,4,1811.88,137.58,167743.21
1705,2025-08-29,2893,51,15,3,1366.08,307.52,70882.17
1711,2025-06-23,909,33,11,4,891.72,90.68,86778.83
1713,2025-03-25,413,51,13,12,1487.63,344.03,238195.71
1716,2025-03-31,2705,28,12,7,251.28,25.36,47836.0
1719,2025-11-21,181,40,2,5,1023.9,72.59,21647.86
1720,2025-11-09,2412,21,3,10,273.54,49.01,27928.09
1722,2025-08-28,1557,63,14,8,592.42,80.97,37655.44
1725,2025-12-03,2281,67,4,12,278.58,28.86,39015.29
1726,2025-05-13,2869,72,2,6,1388.76,227.39,51891.57
1728,2025-07-29,2843,37,3,6,585.3,108.5,83235.51
1733,2025-05-08,3826,67,3,1,1918.11,102.15,273806.4
1737,2025-01-24,2083,13,13,9,830.04,65.86,153428.18
1743,2025-03-20,2772,6,8,10,1282.37,103.81,150515.81
1744,2025-08-19,2936,32,15,8,344.89,22.68,59733.52
1745,2025-05-31,1966,32,6,2,134.11,17.93,19953.57
1757,2026-01-26,2038,62,13,4,809.7,1411.93,51381.92
1759,2025-01-29,2111,12,10,4,500.22,92.45,24491.48
1760,2025-03-24,1818,67,15,8,1432.57,311.27,103474.42
1773,2025-10-24,158,59,4,8,1454.49,122.13,281170.62
1775,2025-06-17,2921,52,1,12,310.84,67.6,19315.0
1781,2025-04-08,1279,70,13,6,1730.56,184.68,328697.81
1786,2025-06-14,851,34,8,10,924.5,175.26,33078.64
1787,2025-07-24,1677,12,8,9,75.5,14.61,12721.7
1794,2025-07-04,1501,46,11,11,1967.46,125.14,62858.57
1797,2026-01-17,2602,55,1,5,1887.76,119.57,362671.73
1800,2025-07-14,1029,67,11,8,326.35,32.0,51097.71
1804,2025-02-13,2218,41,12,3,170.31,28.44,6628.78
1807,2025-10-25,719,64,8,6,94.96,16.2,4402.06
1808,2025-07-17,238,79,15,6,390.65,59.32,15007.25
1811,2026-02-16,1766,46,5,11,1600.17,354.1,293683.36
1814,2025-07-25,2482,49,15,2,218.47,35.17,28285.62
1817,2025-12-08,1013,23,8,12,255.47,60.84,37165.85
1823,2025-12-08,2122,36,6,9,637.57,54.42,31298.84
1824,2025-03-06,1376,23,8,10,424.3,82.88,70914.33
1832,2025-12-23,662,77,7,8,1019.78,151.25,78262.43
1833,2025-08-03,1639,30,4,5,410.3,62.54,10767.82
1834,2026-01-23,1460,34,11,10,271.94,63.87,51061.13
1835,2025-04-03,1737,62,11,11,1615.42,313.05,316139.14
1837,2025-01-19,1402,73,7,8,846.16,167.47,72368.39
1843,2026-02-15,2054,73,11,4,1317.01,73.74,53666.7
1847,2025-02-10,2203,54,5,9,1403.23,149.43,278295.86
1848,2025-03-16,1900,19,4,6,321.51,33.46,62202.18
1849,2025-08-29,421,56,3,10,1038.47,155.25,90628.68
1853,2025-10-01,818,58,12,9,66.67,6.25,2288.15
1859,2025-10-07,606,56,9,4,220.73,35.26,31738.2
1862,2025-04-18,2639,95,1,2,1818.03,105.0,258850.15
1868,2026-02-11,2906,70,11,2,163.19,11.21,31636.45
1870,2025-01-13,1494,36,7,10,96.91,21.19,10764.53
1871,2026-01-24,1159,62,4,1,1784.93,385.11,215267.86
1884,2025-06-27,333,72,15,11,124.17,26.92,20466.14
1889,2025-02-06,1706,28,5,9,646.03,127.43,46403.08
1891,2025-04-26,588,63,2,5,792.65,94.91,57831.15
1894,2025-01-13,1335,12,5,4,1335.82,206.24,68993.54
1895,2025-02-16,2188,9,12,4,1662.21,131.06,260525.83
1896,2025-07-04,2965,32,8,1,379.11,77.16,29560.59
1898,2025-09-30,2598,47,12,2,1295.76,92.35,25939.85
1899,2025-06-28,2382,78,3,6,84.71,11.51,4596.04
1901,2025-05-03,272,7,3,7,750.0,85.47,149647.47
1903,2025-05-24,1948,77,15,4,759.5,132.29,125741.94
1906,2025-10-29,1870,77,2,12,898.63,127.64,42295.24
1911,2026-10-01,2007,58,14,7,499.81,62.49,30715.25
1913,2025-11-02,50,64,8,11,1843.88,334.36,277945.04
1914,2025-01-21,701,71,11,1,305.65,71.7,7550.67
1916,2025-12-04,2759,67,5,1,1264.13,243.18,67888.41
1919,2025-12-26,1759,53,9,1,1005.73,227.23,40842.72
1926,2025-08-28,2109,41,9,1,419.3,29.39,57025.51
1928,2025-09-21,14,4,5,2,549.57,132.34,30152.71
1933,2025-09-08,862,35,1,7,1151.68,266.08,190950.74
1944,2025-12-23,1839,76,11,2,1585.47,124.76,94594.72
1946,2025-12-13,1224,53,12,2,85.68,16.13,7710.95
1947,2025-11-14,2598,43,2,12,641.88,154.04,58331.78
1948,2025-06-05,84,14,3,2,917.67,108.73,88513.08
1949,2025-06-22,1494,5,2,3,1220.17,122.32,42614.9
1951,2025-01-18,276,39,7,2,1859.68,267.65,359624.6
1954,2025-06-06,22,51,2,9,835.66,144.46,60121.97
1957,2025-08-05,289,51,1,5,837.57,83.13,149221.27
1958,2025-04-22,2527,62,13,9,459.05,49.02,40269.91
1959,2025-03-28,1978,66,5,12,190.64,41.81,26704.85
1969,2025-12-03,2415,13,14,12,990.34,71.38,156249.87
1970,2025-04-05,2285,29,4,7,807.81,143.68,128602.86
1977,2025-07-26,884,77,15,2,818.87,144.4,107688.27
1982,2026-06-01,2923,60,13,1,192.16,33.38,36596.6
1983,2025-07-17,112,63,11,2,734.83,36.91,99336.8
1985,2025-06-06,2629,15,5,5,314.28,19.25,35000.73
1987,2025-02-11,1777,62,2,3,508.66,52.42,73941.02
1988,2025-07-03,2236,14,14,4,872.75,114.8,43170.45
1990,2025-05-14,2852,57,5,1,1982.22,284.81,286009.78
1991,2025-07-17,366,77,7,3,220.74,18.55,43252.05
2000,2025-08-09,1491,73,13,6,1181.87,133.77,29112.33
2001,2026-01-17,2360,79,9,2,1798.58,409.57,58473.5
2002,2025-02-17,1583,61,3,8,154.29,12.19,11208.34
2005,2025-04-29,2079,61,11,7,0.0,56.32,129955.91
2008,2025-05-11,170,23,6,12,1135.0,171.67,96772.05
2015,2025-07-15,2928,38,14,8,1829.12,342.97,44639.12
2022,2025-10-25,443,32,14,12,1857.25,373.58,368693.78
2028,2025-05-13,1651,27,14,8,455.14,646.03,9910.6
2030,2025-02-20,1243,50,6,7,1661.07,299.44,167942.56
2031,2025-05-11,967,48,4,6,735.47,75.42,112737.46
2034,2025-07-04,1510,55,15,2,362.86,39.31,10222.48
2042,2025-08-11,2265,46,14,7,1119.34,259.65,33308.01
2043,2025-12-13,217,16,15,5,395.95,92.56,32119.91
2045,2025-07-30,1791,26,5,10,292.36,36.6,8681.76
2051,2025-10-20,1693,20,14,1,118.78,10.27,7178.45
2053,2025-07-17,1718,18,5,5,-491.89,73.24,77321.52
2054,2025-05-22,2532,14,4,6,1329.93,193.26,228828.45
2056,2025-11-08,304,80,1,1,1531.93,326.95,39181.21
2058,2026-01-12,719,63,5,11,339.69,83.67,44824.5
2061,2025-09-21,662,36,14,3,1825.32,290.82,282744.16
2063,2025-10-04,2182,10,3,4,880.01,215.53,106447.18
2064,2025-05-07,2690,75,6,12,371.84,42.59,25141.34
2065,2026-01-23,2678,28,14,3,592.48,36.01,63136.59
2071,2026-02-11,2424,55,6,12,1173.5,77.39,44741.52
2073,2025-03-02,2997,55,9,3,95.08,23.11,18906.53
2080,2026-02-13,165,56,7,8,0.0,80.6,95900.69
2084,2025-09-01,160,9,6,11,377.98,75.16,54240.77
2086,2025-02-25,2834,66,14,2,1890.9,117.48,302068.44
2088,2025-08-02,2685,57,5,9,1766.12,148.61,89679.77
2089,2025-12-23,2869,63,5,3,804.35,171.32,94882.0
2090,2025-01-14,342,9,7,11,123.7,8.67,20297.21
2094,2025-01-19,1779,7,5,5,809.14,43.26,80690.99
2097,2025-06-11,2848,57,13,2,871.27,197.53,25198.11
2099,2025-04-17,988,46,15,8,745.55,123.5,110518.77
2101,2025-06-04,581,21,2,7,1987.71,201.1,166104.45
2104,2026-01-27,1047,12,1,9,146.41,17.8,28453.06
2106,2026-02-10,2860,13,6,6,1825.33,221.52,238312.98
2108,2025-02-06,1176,35,14,12,1432.05,106.29,178029.64
2109,2025-05-31,1673,71,8,3,0.0,58.16,49140.29
2110,2025-06-16,2569,75,10,7,1857.53,175.97,103631.31
2111,2025-12-29,2730,49,7,12,807.04,174.02,32303.05
2113,2025-08-06,253,4,8,5,1055.65,247.32,182688.17
2117,2025-06-07,2005,3,2,11,204.93,13.67,11360.18
2120,2025-04-29,1332,6,7,9,1058.23,98.47,133917.06
2121,2025-11-04,2224,19,4,10,263.82,20.44,19317.12
2124,2025-02-26,2964,30,7,5,654.92,91.09,32053.09
2126,2025-11-24,2077,4,5,6,685.64,162.52,134210.5
2127,2025-07-11,1736,30,7,6,292.07,44.03,47035.03
2132,2025-05-03,1018,47,11,11,509.62,28.4,68155.35
2135,2025-06-20,2059,34,15,1,700.67,170.58,22431.94
2137,2025-07-10,364,62,2,10,1197.11,220.63,173170.9
2141,2025-12-18,3787,10,15,12,1725.22,254.72,330251.49
2143,2025-05-20,828,67,10,4,676.49,47.52,36683.98
2147,2025-08-26,2672,71,5,6,936.41,202.41,62928.36
2149,2025-09-19,298,70,12,10,1102.38,208.37,172002.16
2153,2025-07-01,1177,69,9,2,1458.35,283.24,158384.3
2154,2025-08-30,1849,32,2,2,68.24,5.73,11601.17
2158,2025-07-15,124,63,13,1,393.23,69.54,23062.07
2161,2025-02-06,2554,10,11,12,497.42,97.87,92425.0
2162,2025-06-29,58,37,5,7,378.3,20.79,60366.6
2163,2026-01-29,1179,13,8,1,0.0,14.46,15257.58
2165,2025-08-13,577,36,3,1,980.87,95.14,189390.39
2167,2025-12-20,1593,45,2,7,1798.24,373.21,225173.61
2171,2025-05-25,14,36,15,7,787.02,43.71,24744.99
2174,2025-06-09,260,42,14,12,361.87,29.35,58973.74
2178,2026-01-21,1606,26,3,6,1767.92,275.06,172569.6
2180,2026-01-14,622,10,14,2,199.36,30.56,5062.46
2185,2025-03-16,2363,6,13,8,1819.1,183.96,83828.37
2189,2025-07-19,1529,67,11,5,1871.97,115.56,271166.78
2207,2025-11-09,1370,20,12,12,788.06,161.61,84104.83
2217,2026-01-02,2213,41,15,9,1793.35,191.21,96108.85
2219,2025-11-22,1326,16,12,11,1257.11,139.46,184977.92
2220,2025-12-07,435,77,14,11,1507.23,328.09,57963.61
2222,2025-08-04,1776,48,3,11,1394.71,226.81,79252.47
2224,2025-02-19,936,3,6,10,928.55,106.07,52356.72
2227,2025-06-25,2215,34,9,2,1264.68,67.75,28286.13
2238,2025-06-24,2536,19,12,9,430.59,80.04,56322.55
2241,2025-06-26,1703,24,12,9,452.09,67.51,71700.65
2242,2025-01-28,1925,69,7,8,797.05,148.8,68693.57
2243,2025-11-09,2954,70,11,11,157.99,29.32,6262.35
2247,2025-11-05,115,21,3,7,264.55,50.97,40578.08
2258,2025-05-19,837,16,14,7,349.45,29.86,52713.97
2262,2025-07-05,2664,55,4,4,0.0,106.45,155694.78
2263,2025-04-27,1635,64,3,7,1032.3,142.7,206149.66
2265,2025-10-13,913,75,3,2,1635.97,368.77,265256.79
2274,2026-02-16,1557,9,9,5,1698.93,215.48,258201.36
2279,2025-01-11,1133,58,12,4,347.06,51.42,66930.23
2287,2025-10-20,524,12,6,8,1979.26,299.6,330699.45
2288,2026-02-09,1283,19,11,9,922.34,52.68,113888.21
2293,2026-08-02,490,68,11,7,321.06,54.71,33380.48
2301,2025-06-06,380,27,15,9,970.93,120.87,75151.42
2302,2025-02-27,826,54,14,10,129.1,18.77,21092.15
2305,2025-03-25,652,49,15,10,663.22,42.86,90767.58
2308,2025-07-23,284,1,6,12,1836.71,323.24,250450.34
2310,2025-02-08,73,47,1,1,1977.77,335.91,212377.99
2311,2025-04-01,2286,79,9,9,657.37,108.79,56160.44
2316,2026-01-05,2093,1,3,7,658.43,111.45,90741.29
2317,2025-11-25,2156,11,12,8,952.34,158.39,129671.99
2319,2025-10-15,2693,8,15,2,1277.83,106.43,56885.27
2321,2025-09-19,1522,16,2,12,173.27,39.05,32861.94
2324,2025-02-02,173,73,6,9,493.38,120.32,57775.03
2331,2025-04-07,1145,79,11,5,1901.13,216.29,153405.7
2333,2026-02-15,2216,61,11,10,1581.52,289.71,180934.96
2334,2025-10-11,1224,7,14,1,1231.9,62.91,116582.08
2337,2025-08-14,939,5,10,1,690.86,65.54,118345.74
2338,2025-11-01,1059,68,6,12,1564.28,92.53,88770.17
2342,2025-03-17,2699,27,2,11,725.96,52.28,129061.25
2346,2025-08-20,444,63,6,7,786.92,146.68,60136.83
2348,2025-03-10,1074,74,15,8,844.59,203.24,135392.32
2351,2025-08-15,1094,75,8,4,877.4,107.59,95838.26
2354,2025-07-28,1691,67,13,10,610.38,104.78,78652.67
2356,2025-02-26,1991,12,7,10,1200.5,262.24,85949.38
2362,2025-07-06,189,44,5,7,607.06,91.95,47843.66
2364,2025-11-02,554,69,4,10,378.42,28.33,18064.14
2365,2026-02-05,2031,33,4,3,804.0,126.48,121291.05
2372,2025-09-06,2759,46,6,12,922.41,162.82,154904.31
2373,2025-04-21,467,19,14,7,541.93,128.77,78603.86
2374,2025-11-15,2645,12,11,9,485.05,46.56,88538.19
2376,2025-08-22,936,70,3,3,1279.93,262.3,34655.18
2380,2025-06-15,808,26,3,4,1221.03,293.31,225204.59
2385,2025-02-05,518,13,1,2,1935.37,389.8,40688.16
2392,2025-05-21,581,17,4,5,1821.72,138.86,173431.27
2394,2025-11-12,2198,66,15,10,1772.74,336.14,216414.91
2395,2025-12-07,2996,72,8,5,1498.59,178.5,199861.68
2397,2025-04-04,2254,21,8,8,1411.66,186.51,276033.28
2398,2025-05-31,1853,72,3,1,143.24,12.65,19956.82
2399,2025-08-03,2767,34,3,1,1899.59,254.37,163371.1
2401,2025-11-23,378,17,15,2,1688.28,382.08,88614.88
2403,2025-01-17,2725,54,6,2,828.1,55.55,164979.64
2415,2025-02-27,2783,73,12,8,1260.0,294.4,196370.23
2419,2025-05-17,510,14,3,2,1942.48,334.14,380806.14
2422,2025-11-19,2987,2,5,10,1477.78,276.9,233906.88
2427,2025-02-07,2063,72,10,1,890.16,205.9,73916.43
2428,2025-12-16,2020,11,7,2,936.47,196.81,93738.56
2436,2025-06-04,1320,32,6,12,587.42,75.3,109920.74
2438,2025-04-20,1749,68,3,7,174.42,32.89,25913.92
2442,2025-07-04,133,67,12,10,1813.44,352.18,80778.87
2447,2025-07-21,1191,23,9,8,1901.7,209.58,264422.79
2449,2025-07-17,319,26,7,9,412.01,92.98,80772.99
2454,2025-07-14,710,52,7,8,234.44,24.42,22984.73
2456,2025-02-25,1757,61,4,5,1929.1,336.06,231004.25
2462,2025-06-24,2698,18,8,11,1246.21,129.04,88324.08
2467,2025-12-19,2117,27,8,6,1210.29,298.79,180371.77
2468,2025-07-12,1253,6,12,1,854.6,203.7,33393.55
2474,2025-04-12,261,30,15,10,151.05,8.66,4442.51
2477,2025-06-19,1245,9,2,2,1444.51,256.07,36381.66
2479,2025-11-16,2841,42,3,7,103.97,19.83,4124.51
2489,2025-09-11,701,23,5,9,710.55,51.93,122182.66
2492,2025-05-09,2762,11,2,6,317.0,42.39,51466.27
2496,2025-09-11,162,61,4,10,1259.17,154.61,77904.1
2502,2025-05-10,1840,6,2,8,332.45,79.85,48182.06
2503,2025-01-31,1302,33,11,4,1302.54,318.96,183335.88
2505,2025-04-13,2983,61,8,11,627.14,54.01,84846.78
2508,2025-01-28,2183,27,3,12,1680.36,111.57,89972.16
2511,2025-07-29,1682,43,9,11,200.67,44.08,26485.37
2517,2025-03-14,2276,6,4,7,914.55,68.14,172686.24
2523,2025-11-26,1388,65,13,4,1277.31,117.06,70863.14
2524,2025-12-01,1196,65,11,10,1085.23,105.2,98312.23
2526,2026-01-29,1129,21,10,7,923.69,83.22,21069.49
2531,2025-10-25,2794,17,14,11,352.75,34.72,53164.73
2532,2025-03-17,2980,78,5,12,835.32,66.24,154148.58
2535,2025-05-06,541,29,5,6,550.32,100.33,86099.75
2536,2025-03-23,1947,54,6,11,891.99,122.73,21297.34
2552,2025-05-20,904,41,15,12,1516.66,150.47,179053.33
2554,2025-05-13,3533,59,15,1,1659.55,275.98,261178.06
2555,2025-12-13,1423,47,6,12,1283.18,306.85,241017.15
2556,2025-06-14,2812,41,6,4,144.84,26.48,3428.85
2563,2025-09-15,278,37,9,9,73.51,17.57,5893.39
2566,2025-01-05,816,59,7,1,1836.96,309.39,230589.2
2576,2025-06-18,1875,75,10,8,1228.86,135.88,42889.41
2579,2025-07-26,1977,18,5,6,89.03,15.41,4036.78
2580,2025-10-19,927,21,7,10,630.34,114.89,47371.88
2582,2025-05-09,2279,28,3,10,541.89,28.88,36701.11
2586,2025-10-13,543,76,13,7,83.41,16.04,7972.2
2587,2026-01-27,1603,30,13,5,1792.6,441.74,320215.67
2588,2025-08-31,1258,27,12,3,1589.29,272.31,133712.67
2594,2025-11-05,364,75,2,9,154.45,34.89,5979.22
2596,2025-10-10,2436,30,11,12,188.51,17.87,27408.33
2597,2025-09-28,2128,77,8,3,1200.27,113.19,153808.99
2603,2025-02-05,2440,29,11,8,1006.16,226.6,119960.93
2604,2025-06-23,2854,59,14,2,95.46,6.77,10720.79
2605,2025-05-14,1689,38,13,3,139.94,7.35,14033.01
2606,2025-04-27,1214,35,8,8,1677.57,211.42,84394.47
2608,2026-01-19,2474,16,2,6,1337.56,181.59,260409.72
2610,2025-12-12,1579,26,14,11,1743.84,179.35,63058.31
2612,2025-03-04,474,106,6,9,1481.77,247.2,207613.76
2616,2025-12-17,808,43,3,6,190.08,9.54,24951.62
2618,2025-10-03,1716,10,1,2,67.34,6.06,2599.13
2626,2025-07-22,67,56,12,12,-938.95,121.68,80664.16
2628,2025-12-21,984,52,12,6,1389.19,269.89,268604.66
2649,2026-01-22,1784,10,7,2,535.96,96.53,101355.06
2653,2025-03-19,388,68,2,12,785.13,113.57,21317.3
2661,2026-01-31,2046,41,2,2,1267.47,197.35,221361.08
2664,2025-03-11,906,23,3,8,841.1,159.82,45660.14
2677,2025-11-22,574,28,7,9,224.11,13.6,31273.61
2679,2025-11-24,2683,74,14,5,1638.42,395.88,222861.58
2682,2025-08-02,2858,44,9,5,1709.47,228.55,90295.66
2684,2025-10-24,761,30,12,11,602.16,125.06,64139.42
2686,2025-08-04,1411,74,7,1,915.31,61.78,63396.51
2689,2025-03-24,304,59,9,1,854.82,127.17,144444.19
2690,2025-09-15,1113,17,14,7,1764.72,438.48,329827.71
2692,2025-07-21,2001,8,13,10,614.34,39.28,59376.03
2696,2025-10-06,971,79,8,11,0.0,33.74,121156.04
2700,2025-12-01,1538,60,6,10,663.59,143.99,88615.16
2701,2025-01-16,2263,59,15,2,861.81,52.2,142327.28
2704,2025-09-05,2501,24,6,11,1166.75,262.65,149450.95
2705,2025-09-27,1634,46,2,2,725.22,168.83,45553.17
2706,2025-07-02,1735,62,8,11,1604.73,285.5,86340.91
2708,2025-10-23,408,50,4,11,62.94,11.46,8210.13
2709,2025-12-04,1354,61,15,11,112.19,19.36,8914.63
2716,2025-05-01,2979,62,9,5,1961.91,236.95,363956.4
2719,2025-06-30,1713,60,14,9,1158.09,140.89,102340.05
2720,2025-04-24,660,76,3,9,619.06,52.46,30954.35
2721,2025-05-29,2999,22,10,6,781.99,68.8,121498.02
2722,2026-01-30,1856,46,3,1,88.71,16.76,6973.07
2730,2025-03-15,1108,37,7,3,1914.88,223.49,180149.82
2731,2025-09-03,1890,36,12,9,628.25,148.04,89703.03
2732,2025-04-25,1292,29,7,1,867.01,130.12,164699.99
2733,2025-01-16,629,65,8,11,156.48,30.54,28825.64
2736,2025-08-31,2916,21,12,10,660.08,52.05,22403.83
2738,2025-02-11,3721,80,15,8,1405.84,149.65,159373.81
2739,2025-03-20,2903,53,13,8,1456.64,120.64,130183.65
2741,2026-01-15,1142,12,11,4,1846.85,145.18,151145.87
2742,2026-02-20,1440,67,3,6,1707.8,172.57,272949.39
2746,2026-01-26,3512,11,11,2,942.99,53.94,46460.07
2754,2025-07-20,91,6,6,5,351.56,46.7,29030.68
2760,2025-01-19,905,30,9,12,352.71,72.2,16427.23
2765,2025-02-15,1449,27,2,6,1929.91,98.94,299866.8
2771,2025-10-10,1419,18,2,11,133.71,25.5,8066.67
2777,2025-09-22,1872,66,3,6,1740.8,156.34,69091.29
2778,2026-02-05,1497,30,4,11,1377.83,283.22,27599.11
2780,2025-06-15,1066,69,15,2,1149.58,233.61,65538.27
2784,2025-10-23,2284,32,2,12,236.17,46.36,18551.71
2786,2025-03-04,1302,6,13,3,1950.92,341.58,262401.38
2790,2025-02-13,133,27,9,3,270.26,41.86,13827.22
2793,2025-02-28,2716,73,12,1,539.22,55.45,66540.17
2797,2026-02-11,1522,80,4,10,1093.93,156.72,207792.88
2799,2026-01-25,2554,14,13,5,310.79,71.81,20989.57
2805,2025-11-27,474,59,10,6,838.54,128.93,160849.01
2808,2025-05-15,143,58,2,12,1453.63,161.24,193181.25
2815,2025-08-19,2875,37,3,11,1243.49,268.43,36749.93
2816,2025-06-03,84,38,12,8,1111.09,201.79,182486.71
2817,2025-09-13,992,73,14,8,1547.64,94.77,53201.8
2820,2025-06-11,437,23,7,6,1774.74,263.89,168237.21
2823,2025-06-04,724,39,3,4,751.15,834.91,133299.14
2824,2025-10-01,1651,16,9,3,242.14,42.47,5296.92
2828,2025-06-12,1339,42,7,2,427.34,73.37,66444.58
2834,2025-05-06,772,32,9,2,1513.63,301.16,294087.11
2836,2025-02-02,1064,28,7,5,888.0,145.35,131733.7
2837,2025-05-03,765,41,9,5,72.01,15.12,6815.97
2838,2025-01-08,1999,75,8,12,545.79,96.54,101152.45
2839,2025-10-23,946,32,5,9,1784.46,225.22,138214.07
2843,2025-05-24,2145,14,13,2,944.15,193.11,44165.45
2847,2025-02-20,1994,29,11,3,1140.38,129.82,164026.57
2848,2025-01-05,2867,1,14,10,612.78,151.28,39178.09
