id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
4151,23194,2025-02-09,3710.3,Abierto
4152,19964,2025-06-28,12078.71,Abierto
4153,4841,2025-10-03,9943.86,Abierto
4154,14036,2025-09-05,14131.66,Cerrado
4160,21558,2025-05-30,11331.44,Cerrado
4161,2377,2025-04-06,12363.66,Abierto
4162,18442,2025-07-31,799.79,Cerrado
4163,19988,2026-02-17,7941.98,Cerrado
4164,11924,2025-08-15,14424.08,Cerrado
4167,4143,2025-12-25,9682.25,Cerrado
4169,19035,2025-06-23,1324.73,Abierto
4171,21868,2025-03-27,3990.48,Cerrado
4172,15935,2025-09-27,13446.24,Cerrado
4174,6308,2025-10-19,5615.52,Abierto
4175,10195,2026-02-24,6346.52,Abierto
4176,11532,2025-04-05,7059.85,Cerrado
4178,6693,2025-01-19,14476.94,Rechazado
4179,15016,2025-05-16,10172.77,Cerrado
4180,22486,2025-12-22,11879.32,Abierto
4184,22946,2026-01-13,3765.97,Abierto
4186,24367,2025-05-08,587.95,Abierto
4187,22597,2025-07-12,2577.14,Abierto
4190,8565,2025-06-18,7242.28,Cerrado
4192,11655,2025-03-13,7881.43,Cerrado
4194,24321,2025-01-04,9149.5,Cerrado
4195,6685,2025-04-16,9266.69,Cerrado
4197,9766,2025-01-02,3956.79,Abierto
4200,11234,2025-04-18,14608.47,Rechazado
4203,12276,2025-10-06,9814.44,Abierto
4205,6686,2026-10-01,11494.9,Cerrado
4206,21152,2025-12-13,1805.19,Cerrado
4208,5003,2025-08-03,9469.15,Cerrado
4209,14494,2025-03-11,6631.73,Cerrado
4210,17289,2025-04-06,9027.68,Cerrado
4213,837,2025-01-13,11143.13,Cerrado
4215,11316,2025-11-07,1179.88,Cerrado
4218,11744,2025-07-19,11364.46,Cerrado
4219,7394,2025-07-02,8085.21,Rechazado
4221,18407,2025-05-08,9420.79,Abierto
4222,19431,2025-12-13,8156.76,Abierto
4223,4089,2025-03-16,13567.3,Abierto
4224,15592,2026-11-01,4653.24,Cerrado
4227,2060,2025-05-13,6028.64,Cerrado
4229,15806,2025-05-11,8678.88,Cerrado
4230,20069,2025-08-28,10210.7,Cerrado
4235,12171,2025-07-07,12492.96,Abierto
4237,4796,2025-03-31,1897.11,Abierto
4238,17930,2025-09-16,394.94,Cerrado
4240,18008,2025-12-23,3222.54,Cerrado
4241,12326,2025-04-27,5562.54,Cerrado
4242,6614,2026-01-09,1961.19,Cerrado
4243,8494,2025-01-06,8086.43,Abierto
4247,15362,2025-07-27,9594.43,Cerrado
4248,18874,2025-04-16,10424.39,Abierto
4250,14834,2026-06-02,12859.0,Abierto
4251,24907,2025-12-11,9492.79,Cerrado
4252,464,2025-04-01,6423.36,Abierto
4253,5657,2025-08-28,10344.9,Cerrado
4254,10627,2025-10-18,7291.11,Abierto
4256,25539,2025-08-06,2846.88,Cerrado
4257,21621,2026-01-28,3905.24,Cerrado
4258,16357,2025-04-06,2970.16,Abierto
4260,13057,2025-07-15,5624.48,Cerrado
4264,18269,2025-10-06,5192.11,Abierto
4267,4972,2026-01-08,13154.09,Cerrado
4270,15893,2026-01-23,3654.82,Abierto
4271,22783,2025-02-20,3961.28,Rechazado
4274,6287,2025-11-22,1441.64,Cerrado
4275,23477,2025-03-14,5520.6,Abierto
4276,276,2025-07-21,462.82,Cerrado
4278,2412,2026-01-24,1358.29,Rechazado
4279,17649,2025-09-15,1988.72,Cerrado
4280,25769,2025-12-17,3258.14,Abierto
4282,2692,2025-06-13,13079.72,Cerrado
4283,20764,2025-06-10,-3812.07,Abierto
4284,16427,2026-02-20,14473.34,Rechazado
4289,24831,2026-01-19,6486.85,Cerrado
4290,5842,2025-06-26,11496.08,Cerrado
4292,25503,2025-06-09,11103.63,Cerrado
4293,11382,2025-04-04,13424.17,Cerrado
4294,2028,2026-01-18,10041.52,Cerrado
4297,20736,2025-04-19,12100.17,Rechazado
4301,21429,2025-10-21,7997.63,Cerrado
4304,25874,2025-10-27,3348.22,Abierto
4308,11462,2026-01-22,5526.29,Abierto
4309,3896,2025-09-09,7810.74,Rechazado
4311,10133,2025-09-16,2926.38,Abierto
4314,22882,2025-11-17,3090.81,Abierto
4316,11627,2025-03-15,14713.29,Cerrado
4319,24479,2025-06-17,11038.73,Cerrado
4323,11609,2025-11-22,310.58,Cerrado
4324,20534,2025-07-18,8401.29,Abierto
4326,23593,2025-08-03,14500.17,Cerrado
4329,25597,2026-01-14,12646.64,Abierto
4330,19032,2025-06-08,279.77,Abierto
4331,24715,2025-07-06,14204.02,Cerrado
4332,19312,2026-01-03,4257.35,Abierto
4333,13407,2025-08-18,4326.29,Rechazado
4334,22103,2025-11-24,8037.42,Rechazado
4335,5364,2025-07-29,6890.05,Abierto
4337,16074,2025-10-13,2741.79,Abierto
4338,21930,2025-07-26,877.1,Cerrado
4340,23436,2026-01-02,5212.21,Abierto
4342,2371,2025-09-15,-5718.7,Rechazado
4344,21773,2025-11-27,4169.82,Abierto
4345,2273,2026-01-01,3606.53,Cerrado
4352,24883,2025-08-12,7074.29,Abierto
4355,15578,2025-07-21,5816.07,Abierto
4357,14133,2025-05-26,9779.77,Rechazado
4358,20228,2026-01-04,11606.38,Cerrado
4359,18260,2026-02-16,1549.2,Cerrado
4360,1808,2025-12-11,6030.66,Rechazado
4361,25844,2026-01-30,9380.77,Abierto
4364,3002,2025-03-21,14579.77,Abierto
4365,39,2025-10-14,4344.69,Cerrado
4366,13949,2025-04-11,1459.48,Abierto
4367,23530,2025-04-12,9402.53,Cerrado
4369,20706,2025-03-02,7302.23,Abierto
4371,10680,2025-03-22,8855.53,Rechazado
4373,8367,2025-09-03,5896.25,Abierto
4374,7509,2025-06-03,8204.58,Rechazado
4375,3581,2025-08-29,3276.54,Abierto
4377,2031,2025-11-14,14929.44,Rechazado
4379,13867,2025-02-07,13580.2,Cerrado
4380,1604,2025-04-04,9769.46,Cerrado
4381,20828,2025-11-28,3690.23,Rechazado
4382,24129,2026-01-09,11946.79,Abierto
4383,19838,2025-03-20,4066.36,Abierto
4384,19251,2025-01-03,1884.59,Cerrado
4385,21646,2025-11-21,205.37,Abierto
4388,1592,2025-12-11,11207.46,Cerrado
4389,5850,2025-01-01,745.06,Cerrado
4392,19140,2026-01-08,13917.44,Cerrado
4393,17324,2025-07-27,353.18,Rechazado
4398,15728,2026-01-14,14361.73,Abierto
4399,20171,2025-01-02,2798.9,Cerrado
4400,8617,2025-10-29,741.22,Cerrado
4402,9628,2026-01-18,6696.06,Cerrado
4403,2842,2025-02-23,2899.26,Cerrado
4404,25612,2025-02-04,1492.54,Abierto
4405,3959,2025-06-30,627.09,Rechazado
4407,10493,2025-07-04,2080.07,Rechazado
4410,10076,2025-09-03,7067.39,Abierto
4412,1728,2025-11-02,762.31,Abierto
4413,9630,2025-11-19,9736.59,Abierto
4414,9053,2025-10-05,14113.24,Cerrado
4415,21765,2025-01-26,9242.96,Cerrado
4419,23940,2025-07-20,9949.55,Cerrado
4420,562,2025-02-28,5890.82,Cerrado
4421,19774,2025-05-02,3602.42,Rechazado
4422,18434,2025-12-17,8430.56,Rechazado
4424,24684,2025-11-20,5331.65,Abierto
4426,22702,2025-09-13,8845.67,Rechazado
4429,24498,2025-11-14,2474.3,Abierto
4431,8775,2025-10-13,4482.84,Abierto
4437,156,2025-05-12,5968.97,Abierto
4438,2160,2025-12-27,13565.5,Cerrado
4439,5564,2026-01-25,3762.51,Cerrado
4440,23764,2025-10-11,468.89,Rechazado
4443,13635,2025-06-11,14537.68,Cerrado
4445,1288,2025-06-06,10643.4,Abierto
4446,8727,2025-04-26,10385.92,Cerrado
4447,13543,2025-04-13,12768.09,Rechazado
4449,15797,2025-07-20,6615.87,Abierto
4450,17545,2025-03-31,6398.15,Abierto
4451,5768,2025-08-23,5048.07,Cerrado
4452,14071,2025-02-28,11156.75,Cerrado
4454,20707,2025-08-07,7280.05,Rechazado
4455,934,2026-01-09,2239.47,Abierto
4456,10896,2025-12-28,1730.23,Rechazado
4457,1638,2025-03-16,4542.53,Cerrado
4458,18014,2025-05-05,8521.45,Rechazado
4461,19108,2026-07-01,5111.68,Rechazado
4462,17638,2025-11-03,13699.16,Abierto
4466,9273,2025-10-31,10619.28,Cerrado
4468,18255,2025-11-01,12368.94,Cerrado
4471,9773,2025-06-20,322.13,Cerrado
4472,9324,2025-12-28,2688.16,Abierto
4474,3246,2025-08-08,589.72,Abierto
4475,25546,2025-12-22,396.9,Abierto
4476,1017,2025-09-09,8206.18,Abierto
4477,25763,2025-04-13,10544.19,Cerrado
4478,11146,2025-09-23,3371.03,Abierto
4479,431,2026-01-02,13956.44,Cerrado
4481,21021,2026-01-26,13090.96,Rechazado
4483,23313,2025-06-23,9449.51,Cerrado
4484,2476,2025-04-06,7779.58,Cerrado
4485,4399,2025-01-15,14191.91,Abierto
4489,13084,2025-05-20,1995.71,Cerrado
4492,8055,2025-01-29,5048.56,Abierto
4493,14297,2025-09-21,4963.6,Cerrado
4495,18249,2025-09-21,2754.88,Abierto
4497,5150,2025-06-30,2100.44,Cerrado
4499,5213,2025-03-16,4150.67,Cerrado
4502,8526,2025-05-17,13905.74,Rechazado
4505,16454,2026-02-18,8410.75,Rechazado
4507,11613,2025-12-05,14274.09,Rechazado
4508,25735,2025-02-12,273.0,Rechazado
4509,88,2025-08-21,2496.99,Cerrado
4510,3739,2025-04-26,14002.05,Cerrado
4511,9324,2025-12-28,2688.16,Abierto
4512,16110,2025-10-20,14818.54,Abierto
4513,679,2025-06-23,14161.93,Abierto
4517,5668,2025-11-28,11057.31,Cerrado
4519,8526,2025-05-17,13905.74,Rechazado
4520,8768,2025-01-25,2863.49,Abierto
4521,6051,2025-07-15,4083.6,Abierto
4523,19571,2025-08-13,8283.79,Abierto
4526,18228,2025-11-17,13973.16,Cerrado
4528,10627,2025-10-18,7291.11,Abierto
4529,15538,2025-01-07,14296.85,Abierto
4534,23679,2025-09-16,6832.08,Abierto
4535,18662,2025-06-13,5421.05,Cerrado
4537,13320,2025-03-02,4481.19,Cerrado
4538,24254,2025-06-08,4004.38,Cerrado
4539,9321,2025-08-23,597.85,Abierto
4540,11884,2025-02-07,11449.61,Cerrado
4543,19947,2025-09-12,8801.03,Cerrado
4544,9984,2025-04-18,3062.03,Rechazado
4546,6772,2025-08-11,9201.83,Rechazado
4547,9543,2025-11-10,14269.64,Rechazado
4548,6461,2025-11-08,411.68,Cerrado
4549,6843,2025-04-15,693.97,Rechazado
4550,7559,2025-07-06,6225.05,Abierto
4554,9968,2026-01-14,14685.51,Abierto
4557,20310,2025-12-29,2568.94,Abierto
4562,21221,2025-07-26,9855.96,Cerrado
4566,20506,2025-05-12,14053.02,Abierto
4567,6857,2025-05-28,8031.05,Abierto
4568,8757,2025-04-18,581.68,Abierto
4569,8000,2025-04-03,10003.91,Cerrado
4570,16976,2025-10-02,10001.37,Abierto
4571,18563,2025-09-10,11684.16,Rechazado
4572,21089,2026-02-17,1043.91,Cerrado
4573,25777,2025-08-23,2080.21,Abierto
4575,139,2025-08-11,865.09,Abierto
4577,17008,2025-04-06,2030.56,Abierto
4580,23259,2025-01-20,5724.16,Cerrado
4582,6535,2026-01-26,14195.58,Rechazado
4584,5850,2025-01-01,745.06,Cerrado
4585,4946,2025-07-30,564.29,Abierto
4587,20874,2025-01-29,5212.81,Cerrado
4588,14602,2025-11-17,3895.18,Abierto
4589,24753,2025-12-29,9243.95,Abierto
4590,10386,2025-08-14,3876.08,Rechazado
4591,22336,2025-08-08,6990.68,Cerrado
4592,2412,2026-01-24,1358.29,Rechazado
4593,3323,2025-05-10,1354.83,Cerrado
4599,17641,2025-10-25,7746.44,Abierto
4600,15893,2026-01-23,3654.82,Abierto
4605,14029,2025-10-05,13356.62,Rechazado
4607,12631,2025-04-16,11965.15,Rechazado
4608,9264,2025-04-21,12626.59,Cerrado
4609,19198,2025-08-27,10786.07,Abierto
4612,19239,2025-07-12,10098.65,Cerrado
4613,10643,2025-04-10,303.03,Abierto
4617,3953,2025-06-27,14622.5,Cerrado
4620,10815,2025-11-10,14958.46,Abierto
